seed,n_knapsacks,n_items,alpha,branching_rule,node_selection,best_solution,best_bound,runtime,depth,number_of_left_turns,nodes_explored,terminate,number_of_nodes_for_optimality,optimal_solution,opt_gap
24,10,100,0.8,profit_per_weight_ratio,depth_first,633.0,708.0,0.008981704711914062,0,0,2,True,2,708.0,0.1059322033898305
24,10,100,0.8,kolasar_rule,depth_first,622.0,708.0,0.009806394577026367,0,0,2,True,2,708.0,0.12146892655367232
24,10,100,0.8,critical_element,breadth_first,633.0,708.0,0.009003162384033203,0,0,2,True,2,708.0,0.1059322033898305
24,10,100,0.8,profit_per_weight_ratio,breadth_first,633.0,708.0,0.009016036987304688,0,0,2,True,2,708.0,0.1059322033898305
24,10,100,0.8,kolasar_rule,breadth_first,622.0,708.0,0.009778022766113281,0,0,2,True,2,708.0,0.12146892655367232
24,10,100,0.95,critical_element,greatest_upper_bound,677.0,708.0,0.03685498237609863,4,4,6,True,6,708.0,0.043785310734463276
24,10,100,0.95,profit_per_weight_ratio,greatest_upper_bound,682.0,708.0,0.06868767738342285,9,9,11,True,11,708.0,0.03672316384180791
24,10,100,0.95,kolasar_rule,greatest_upper_bound,674.0,708.0,0.21474337577819824,29,29,31,True,31,708.0,0.0480225988700565
24,10,100,0.95,critical_element,depth_first,645.0,708.0,13.599676132202148,94,58,10001,False,10001,708.0,0.08898305084745763
24,10,100,0.95,profit_per_weight_ratio,depth_first,645.0,708.0,13.442837476730347,74,50,10001,False,10001,708.0,0.08898305084745763
24,10,100,0.95,kolasar_rule,depth_first,622.0,708.0,12.311542987823486,82,54,10001,False,10001,708.0,0.12146892655367232
24,10,100,0.95,critical_element,breadth_first,680.0,708.0,1.0946223735809326,3,3,143,True,143,708.0,0.03954802259887006
24,10,100,0.95,profit_per_weight_ratio,breadth_first,669.0,708.0000000000001,184.28012442588806,4,4,10001,False,10001,708.0,0.05508474576271186
24,10,100,0.95,kolasar_rule,breadth_first,660.0,708.0,207.68662667274475,4,4,10001,False,10001,708.0,0.06779661016949153
24,10,100,0.97,critical_element,greatest_upper_bound,689.0,708.0,0.09537768363952637,17,16,19,True,19,708.0,0.026836158192090395
24,10,100,0.97,profit_per_weight_ratio,greatest_upper_bound,687.0,708.0,0.10139751434326172,17,17,19,True,19,708.0,0.029661016949152543
24,10,100,0.97,kolasar_rule,greatest_upper_bound,690.0,708.0,0.31158447265625,52,52,54,True,54,708.0,0.025423728813559324
24,10,100,0.97,critical_element,depth_first,645.0,708.0,13.782857179641724,94,58,10001,False,10001,708.0,0.08898305084745763
24,10,100,0.97,profit_per_weight_ratio,depth_first,645.0,708.0,13.586102962493896,74,50,10001,False,10001,708.0,0.08898305084745763
24,10,100,0.97,kolasar_rule,depth_first,622.0,708.0,12.44526982307434,82,54,10001,False,10001,708.0,0.12146892655367232
24,10,100,0.97,critical_element,breadth_first,691.0,708.0000000000001,49.20116066932678,4,4,4777,True,4777,708.0,0.02401129943502825
24,10,100,0.97,profit_per_weight_ratio,breadth_first,669.0,708.0000000000001,182.97605323791504,4,4,10001,False,10001,708.0,0.05508474576271186
24,10,100,0.97,kolasar_rule,breadth_first,660.0,708.0,204.60961532592773,4,4,10001,False,10001,708.0,0.06779661016949153
25,10,100,0.5,critical_element,greatest_upper_bound,837.0,920.0,0.015161752700805664,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.5,profit_per_weight_ratio,greatest_upper_bound,837.0,920.0,0.015015125274658203,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.5,kolasar_rule,greatest_upper_bound,831.0,920.0,0.015072107315063477,0,0,2,True,2,919.0,0.0957562568008705
25,10,100,0.5,critical_element,depth_first,837.0,920.0,0.014999628067016602,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.5,profit_per_weight_ratio,depth_first,837.0,920.0,0.014984369277954102,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.5,kolasar_rule,depth_first,831.0,920.0,0.015053749084472656,0,0,2,True,2,919.0,0.0957562568008705
25,10,100,0.5,critical_element,breadth_first,837.0,920.0,0.01500558853149414,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.5,profit_per_weight_ratio,breadth_first,837.0,920.0,0.01499176025390625,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.5,kolasar_rule,breadth_first,831.0,920.0,0.015049457550048828,0,0,2,True,2,919.0,0.0957562568008705
25,10,100,0.8,critical_element,greatest_upper_bound,837.0,920.0,0.014976739883422852,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.8,profit_per_weight_ratio,greatest_upper_bound,837.0,920.0,0.015059471130371094,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.8,kolasar_rule,greatest_upper_bound,831.0,920.0,0.015116214752197266,0,0,2,True,2,919.0,0.0957562568008705
25,10,100,0.8,critical_element,depth_first,837.0,920.0,0.015006065368652344,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.8,profit_per_weight_ratio,depth_first,837.0,920.0,0.01502847671508789,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.8,kolasar_rule,depth_first,831.0,920.0,0.01504063606262207,0,0,2,True,2,919.0,0.0957562568008705
25,10,100,0.8,critical_element,breadth_first,837.0,920.0,0.015041351318359375,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.8,profit_per_weight_ratio,breadth_first,837.0,920.0,0.015013456344604492,0,0,2,True,2,919.0,0.08922742110990206
25,10,100,0.8,kolasar_rule,breadth_first,831.0,920.0,0.015036821365356445,0,0,2,True,2,919.0,0.0957562568008705
25,10,100,0.95,critical_element,greatest_upper_bound,887.0,920.0000000000001,0.3207273483276367,25,25,30,True,30,919.0,0.03482045701849837
25,10,100,0.95,profit_per_weight_ratio,greatest_upper_bound,888.0,920.0,0.3268458843231201,24,24,26,True,26,919.0,0.03373231773667029
25,10,100,0.95,kolasar_rule,greatest_upper_bound,874.0,920.0,0.20252466201782227,13,13,15,True,15,919.0,0.04896626768226333
25,10,100,0.95,critical_element,depth_first,843.0,920.0,14.675996541976929,84,64,10001,False,10001,919.0,0.08269858541893363
25,10,100,0.95,profit_per_weight_ratio,depth_first,837.0,920.0,17.127854108810425,81,64,10001,False,10001,919.0,0.08922742110990206
25,10,100,0.95,kolasar_rule,depth_first,831.0,920.0,14.918496131896973,82,68,10001,False,10001,919.0,0.0957562568008705
25,10,100,0.95,critical_element,breadth_first,876.0,920.0,6.031798601150513,3,3,419,True,419,919.0,0.046789989118607184
25,10,100,0.95,profit_per_weight_ratio,breadth_first,876.0,920.0,31.77644681930542,4,4,1985,True,1985,919.0,0.046789989118607184
25,10,100,0.95,kolasar_rule,breadth_first,854.0,920.0,311.0647325515747,4,4,10001,False,10001,919.0,0.07072905331882481
25,10,100,0.97,critical_element,greatest_upper_bound,895.0,920.0000000000001,0.43739938735961914,26,26,44,True,44,919.0,0.026115342763873776
25,10,100,0.97,profit_per_weight_ratio,greatest_upper_bound,902.0,920.0,0.4557197093963623,42,42,44,True,44,919.0,0.018498367791077257
25,10,100,0.97,kolasar_rule,greatest_upper_bound,896.0,920.0,0.6967358589172363,66,66,68,True,68,919.0,0.025027203482045703
25,10,100,0.97,critical_element,depth_first,843.0,920.0,14.6484694480896,84,64,10001,False,10001,919.0,0.08269858541893363
25,10,100,0.97,profit_per_weight_ratio,depth_first,837.0,920.0,17.1648166179657,81,64,10001,False,10001,919.0,0.08922742110990206
25,10,100,0.97,kolasar_rule,depth_first,831.0,920.0,14.980112075805664,82,68,10001,False,10001,919.0,0.0957562568008705
25,10,100,0.97,critical_element,breadth_first,890.0,920.0,286.5272924900055,4,4,10001,False,10001,919.0,0.031556039173014146
25,10,100,0.97,profit_per_weight_ratio,breadth_first,892.0,920.0,301.57415103912354,4,4,10001,False,10001,919.0,0.029379760609358
25,10,100,0.97,kolasar_rule,breadth_first,854.0,920.0,310.4547266960144,4,4,10001,False,10001,919.0,0.07072905331882481
26,10,100,0.5,critical_element,greatest_upper_bound,576.0,699.0526315789474,0.009041547775268555,0,0,2,True,2,699.0,0.1759656652360515
26,10,100,0.5,profit_per_weight_ratio,greatest_upper_bound,585.0,699.0526315789474,0.009031534194946289,0,0,2,True,2,699.0,0.1630901287553648
26,10,100,0.5,kolasar_rule,greatest_upper_bound,554.0,699.0526315789474,0.009120702743530273,0,0,2,True,2,699.0,0.20743919885550788
26,10,100,0.5,critical_element,depth_first,576.0,699.0526315789474,0.008297204971313477,0,0,2,True,2,699.0,0.1759656652360515
26,10,100,0.5,profit_per_weight_ratio,depth_first,585.0,699.0526315789474,0.009037494659423828,0,0,2,True,2,699.0,0.1630901287553648
26,10,100,0.5,kolasar_rule,depth_first,554.0,699.0526315789474,0.009109973907470703,0,0,2,True,2,699.0,0.20743919885550788
26,10,100,0.5,critical_element,breadth_first,576.0,699.0526315789474,0.008268356323242188,0,0,2,True,2,699.0,0.1759656652360515
26,10,100,0.5,profit_per_weight_ratio,breadth_first,585.0,699.0526315789474,0.009062051773071289,0,0,2,True,2,699.0,0.1630901287553648
26,10,100,0.5,kolasar_rule,breadth_first,554.0,699.0526315789474,0.009138345718383789,0,0,2,True,2,699.0,0.20743919885550788
26,10,100,0.8,critical_element,greatest_upper_bound,576.0,699.0526315789474,0.00829935073852539,0,0,2,True,2,699.0,0.1759656652360515
26,10,100,0.8,profit_per_weight_ratio,greatest_upper_bound,585.0,699.0526315789474,0.00903630256652832,0,0,2,True,2,699.0,0.1630901287553648
26,10,100,0.8,kolasar_rule,greatest_upper_bound,571.0,699.0526315789474,0.02662801742553711,2,2,4,True,4,699.0,0.18311874105865522
26,10,100,0.8,critical_element,depth_first,576.0,699.0526315789474,0.008305072784423828,0,0,2,True,2,699.0,0.1759656652360515
26,10,100,0.8,profit_per_weight_ratio,depth_first,585.0,699.0526315789474,0.009041309356689453,0,0,2,True,2,699.0,0.1630901287553648
26,10,100,0.8,kolasar_rule,depth_first,554.0,699.0526315789474,10.325969934463501,76,43,10001,False,10001,699.0,0.20743919885550788
26,10,100,0.8,critical_element,breadth_first,576.0,699.0526315789474,0.008311986923217773,0,0,2,True,2,699.0,0.1759656652360515
26,10,100,0.8,profit_per_weight_ratio,breadth_first,585.0,699.0526315789474,0.00905919075012207,0,0,2,True,2,699.0,0.1630901287553648
26,10,100,0.8,kolasar_rule,breadth_first,571.0,699.0526315789474,0.13745617866516113,2,2,16,True,16,699.0,0.18311874105865522
26,10,100,0.95,critical_element,greatest_upper_bound,665.0,699.0526315789474,33.90932273864746,11,10,4297,True,4297,699.0,0.04864091559370529
26,10,100,0.95,profit_per_weight_ratio,greatest_upper_bound,666.0,699.0526315789475,16.630754947662354,27,27,2479,True,2479,699.0,0.04721030042918455
26,10,100,0.95,kolasar_rule,greatest_upper_bound,651.0,699.0526315789474,200.38789057731628,27,27,10001,False,10001,699.0,0.06866952789699571
26,10,100,0.95,critical_element,depth_first,601.0,699.0526315789474,18.863036632537842,67,37,10001,False,10001,699.0,0.1402002861230329
26,10,100,0.95,profit_per_weight_ratio,depth_first,588.0,699.0526315789474,13.714491605758667,56,35,10001,False,10001,699.0,0.15879828326180256
26,10,100,0.95,kolasar_rule,depth_first,554.0,699.0526315789474,10.356645584106445,76,43,10001,False,10001,699.0,0.20743919885550788
26,10,100,0.95,critical_element,breadth_first,660.0,699.0526315789475,156.37231159210205,4,4,10001,False,10001,699.0,0.055793991416309016
26,10,100,0.95,profit_per_weight_ratio,breadth_first,636.0,699.0526315789475,219.7490429878235,4,4,10001,False,10001,699.0,0.09012875536480687
26,10,100,0.95,kolasar_rule,breadth_first,576.0,699.0526315789474,232.3475158214569,4,4,10001,False,10001,699.0,0.1759656652360515
26,10,100,0.97,critical_element,greatest_upper_bound,665.0,699.0526315789474,112.87345218658447,11,10,10001,False,10001,699.0,0.04864091559370529
26,10,100,0.97,profit_per_weight_ratio,greatest_upper_bound,668.0,699.0526315789475,89.14454531669617,27,27,10001,False,10001,699.0,0.044349070100143065
26,10,100,0.97,kolasar_rule,greatest_upper_bound,651.0,699.0526315789474,200.72402429580688,27,27,10001,False,10001,699.0,0.06866952789699571
26,10,100,0.97,critical_element,depth_first,601.0,699.0526315789474,18.586393117904663,67,37,10001,False,10001,699.0,0.1402002861230329
26,10,100,0.97,profit_per_weight_ratio,depth_first,588.0,699.0526315789474,13.707316875457764,56,35,10001,False,10001,699.0,0.15879828326180256
26,10,100,0.97,kolasar_rule,depth_first,554.0,699.0526315789474,10.273841142654419,76,43,10001,False,10001,699.0,0.20743919885550788
26,10,100,0.97,critical_element,breadth_first,660.0,699.0526315789475,156.04961347579956,4,4,10001,False,10001,699.0,0.055793991416309016
26,10,100,0.97,profit_per_weight_ratio,breadth_first,636.0,699.0526315789475,221.1855525970459,4,4,10001,False,10001,699.0,0.09012875536480687
26,10,100,0.97,kolasar_rule,breadth_first,576.0,699.0526315789474,232.48294878005981,4,4,10001,False,10001,699.0,0.1759656652360515
27,10,100,0.5,critical_element,greatest_upper_bound,803.0,912.7333333333333,0.012770414352416992,0,0,2,True,2,912.0000000000001,0.11951754385964923
27,10,100,0.5,profit_per_weight_ratio,greatest_upper_bound,788.0,912.7333333333333,0.012647867202758789,0,0,2,True,2,912.0000000000001,0.13596491228070187
27,10,100,0.5,kolasar_rule,greatest_upper_bound,778.0,912.7333333333333,0.012718439102172852,0,0,2,True,2,912.0000000000001,0.1469298245614036
27,10,100,0.5,critical_element,depth_first,803.0,912.7333333333333,0.012665748596191406,0,0,2,True,2,912.0000000000001,0.11951754385964923
27,10,100,0.5,profit_per_weight_ratio,depth_first,788.0,912.7333333333333,0.012786149978637695,0,0,2,True,2,912.0000000000001,0.13596491228070187
27,10,100,0.5,kolasar_rule,depth_first,778.0,912.7333333333333,0.012734413146972656,0,0,2,True,2,912.0000000000001,0.1469298245614036
27,10,100,0.5,critical_element,breadth_first,803.0,912.7333333333333,0.012684106826782227,0,0,2,True,2,912.0000000000001,0.11951754385964923
27,10,100,0.5,profit_per_weight_ratio,breadth_first,788.0,912.7333333333333,0.012665748596191406,0,0,2,True,2,912.0000000000001,0.13596491228070187
27,10,100,0.5,kolasar_rule,breadth_first,778.0,912.7333333333333,0.01275491714477539,0,0,2,True,2,912.0000000000001,0.1469298245614036
27,10,100,0.8,critical_element,greatest_upper_bound,803.0,912.7333333333333,0.01270747184753418,0,0,2,True,2,912.0000000000001,0.11951754385964923
27,10,100,0.8,profit_per_weight_ratio,greatest_upper_bound,788.0,912.7333333333333,0.01277923583984375,0,0,2,True,2,912.0000000000001,0.13596491228070187
27,10,100,0.8,kolasar_rule,greatest_upper_bound,778.0,912.7333333333333,0.012748241424560547,0,0,2,True,2,912.0000000000001,0.1469298245614036
27,10,100,0.8,critical_element,depth_first,803.0,912.7333333333333,0.012680768966674805,0,0,2,True,2,912.0000000000001,0.11951754385964923
27,10,100,0.8,profit_per_weight_ratio,depth_first,788.0,912.7333333333333,0.012709379196166992,0,0,2,True,2,912.0000000000001,0.13596491228070187
27,10,100,0.8,kolasar_rule,depth_first,778.0,912.7333333333333,0.012818098068237305,0,0,2,True,2,912.0000000000001,0.1469298245614036
27,10,100,0.8,critical_element,breadth_first,803.0,912.7333333333333,0.012660741806030273,0,0,2,True,2,912.0000000000001,0.11951754385964923
27,10,100,0.8,profit_per_weight_ratio,breadth_first,788.0,912.7333333333333,0.01280355453491211,0,0,2,True,2,912.0000000000001,0.13596491228070187
27,10,100,0.8,kolasar_rule,breadth_first,778.0,912.7333333333333,0.012776374816894531,0,0,2,True,2,912.0000000000001,0.1469298245614036
27,10,100,0.95,critical_element,greatest_upper_bound,873.0,912.7333333333333,0.18764328956604004,21,21,23,True,23,912.0000000000001,0.04276315789473696
27,10,100,0.95,profit_per_weight_ratio,greatest_upper_bound,878.0,912.7333333333335,0.9879577159881592,22,22,131,True,131,912.0000000000001,0.03728070175438609
27,10,100,0.95,kolasar_rule,greatest_upper_bound,873.0,912.7333333333333,0.4684867858886719,48,48,50,True,50,912.0000000000001,0.04276315789473696
27,10,100,0.95,critical_element,depth_first,803.0,912.7333333333333,16.042539596557617,77,57,10001,False,10001,912.0000000000001,0.11951754385964923
27,10,100,0.95,profit_per_weight_ratio,depth_first,793.0,912.7333333333333,14.48606252670288,76,56,10001,False,10001,912.0000000000001,0.13048245614035098
27,10,100,0.95,kolasar_rule,depth_first,778.0,912.7333333333333,13.662681818008423,83,61,10001,False,10001,912.0000000000001,0.1469298245614036
27,10,100,0.95,critical_element,breadth_first,862.0,912.7333333333335,263.4659945964813,4,4,10001,False,10001,912.0000000000001,0.05482456140350889
27,10,100,0.95,profit_per_weight_ratio,breadth_first,862.0,912.7333333333335,268.86479806900024,4,4,10001,False,10001,912.0000000000001,0.05482456140350889
27,10,100,0.95,kolasar_rule,breadth_first,810.0,912.7333333333333,276.6475419998169,4,4,10001,False,10001,912.0000000000001,0.111842105263158
27,10,100,0.97,critical_element,greatest_upper_bound,887.0,912.7333333333333,0.20688843727111816,26,26,28,True,28,912.0000000000001,0.027412280701754506
27,10,100,0.97,profit_per_weight_ratio,greatest_upper_bound,891.0,912.7333333333335,7.913525342941284,23,23,973,True,973,912.0000000000001,0.023026315789473804
27,10,100,0.97,kolasar_rule,greatest_upper_bound,887.0,912.7333333333333,0.500732421875,56,56,58,True,58,912.0000000000001,0.027412280701754506
27,10,100,0.97,critical_element,depth_first,803.0,912.7333333333333,16.08616065979004,77,57,10001,False,10001,912.0000000000001,0.11951754385964923
27,10,100,0.97,profit_per_weight_ratio,depth_first,793.0,912.7333333333333,14.49909234046936,76,56,10001,False,10001,912.0000000000001,0.13048245614035098
27,10,100,0.97,kolasar_rule,depth_first,778.0,912.7333333333333,13.548858165740967,83,61,10001,False,10001,912.0000000000001,0.1469298245614036
27,10,100,0.97,critical_element,breadth_first,862.0,912.7333333333335,265.2140591144562,4,4,10001,False,10001,912.0000000000001,0.05482456140350889
27,10,100,0.97,profit_per_weight_ratio,breadth_first,862.0,912.7333333333335,269.6680669784546,4,4,10001,False,10001,912.0000000000001,0.05482456140350889
27,10,100,0.97,kolasar_rule,breadth_first,810.0,912.7333333333333,274.26150608062744,4,4,10001,False,10001,912.0000000000001,0.111842105263158
28,10,100,0.5,critical_element,greatest_upper_bound,741.0,815.7894736842105,0.015002727508544922,0,0,2,True,2,815.0,0.09079754601226994
28,10,100,0.5,profit_per_weight_ratio,greatest_upper_bound,716.0,815.7894736842105,0.013662576675415039,0,0,2,True,2,815.0,0.12147239263803682
28,10,100,0.5,kolasar_rule,greatest_upper_bound,713.0,815.7894736842105,0.013606786727905273,0,0,2,True,2,815.0,0.12515337423312883
28,10,100,0.5,critical_element,depth_first,741.0,815.7894736842105,0.013606548309326172,0,0,2,True,2,815.0,0.09079754601226994
28,10,100,0.5,profit_per_weight_ratio,depth_first,716.0,815.7894736842105,0.013654947280883789,0,0,2,True,2,815.0,0.12147239263803682
28,10,100,0.5,kolasar_rule,depth_first,713.0,815.7894736842105,0.013809442520141602,0,0,2,True,2,815.0,0.12515337423312883
28,10,100,0.5,critical_element,breadth_first,741.0,815.7894736842105,0.013630867004394531,0,0,2,True,2,815.0,0.09079754601226994
28,10,100,0.5,profit_per_weight_ratio,breadth_first,716.0,815.7894736842105,0.01365041732788086,0,0,2,True,2,815.0,0.12147239263803682
28,10,100,0.5,kolasar_rule,breadth_first,713.0,815.7894736842105,0.013613224029541016,0,0,2,True,2,815.0,0.12515337423312883
28,10,100,0.8,critical_element,greatest_upper_bound,741.0,815.7894736842105,0.013651609420776367,0,0,2,True,2,815.0,0.09079754601226994
28,10,100,0.8,profit_per_weight_ratio,greatest_upper_bound,716.0,815.7894736842105,0.013681411743164062,0,0,2,True,2,815.0,0.12147239263803682
28,10,100,0.8,kolasar_rule,greatest_upper_bound,713.0,815.7894736842105,0.013626575469970703,0,0,2,True,2,815.0,0.12515337423312883
28,10,100,0.8,critical_element,depth_first,741.0,815.7894736842105,0.013642072677612305,0,0,2,True,2,815.0,0.09079754601226994
28,10,100,0.8,profit_per_weight_ratio,depth_first,716.0,815.7894736842105,0.013672351837158203,0,0,2,True,2,815.0,0.12147239263803682
28,10,100,0.8,kolasar_rule,depth_first,713.0,815.7894736842105,0.013634681701660156,0,0,2,True,2,815.0,0.12515337423312883
28,10,100,0.8,critical_element,breadth_first,741.0,815.7894736842105,0.013672113418579102,0,0,2,True,2,815.0,0.09079754601226994
28,10,100,0.8,profit_per_weight_ratio,breadth_first,716.0,815.7894736842105,0.013653755187988281,0,0,2,True,2,815.0,0.12147239263803682
28,10,100,0.8,kolasar_rule,breadth_first,713.0,815.7894736842105,0.013663530349731445,0,0,2,True,2,815.0,0.12515337423312883
28,10,100,0.95,critical_element,greatest_upper_bound,777.0,815.7894736842105,0.19524216651916504,16,16,22,True,22,815.0,0.046625766871165646
28,10,100,0.95,profit_per_weight_ratio,greatest_upper_bound,779.0,815.7894736842105,0.29411816596984863,24,24,30,True,30,815.0,0.044171779141104296
28,10,100,0.95,kolasar_rule,greatest_upper_bound,790.0,815.7894736842105,0.411548376083374,38,38,40,True,40,815.0,0.03067484662576687
28,10,100,0.95,critical_element,depth_first,744.0,815.7894736842105,20.510446548461914,64,56,10001,False,10001,815.0,0.08711656441717791
28,10,100,0.95,profit_per_weight_ratio,depth_first,732.0,815.7894736842105,15.785395622253418,81,62,10001,False,10001,815.0,0.10184049079754601
28,10,100,0.95,kolasar_rule,depth_first,713.0,815.7894736842105,14.531725645065308,83,61,10001,False,10001,815.0,0.12515337423312883
28,10,100,0.95,critical_element,breadth_first,777.0,815.7894736842106,32.805052042007446,4,4,2222,True,2222,815.0,0.046625766871165646
28,10,100,0.95,profit_per_weight_ratio,breadth_first,767.0,815.7894736842105,285.24574995040894,4,4,10001,False,10001,815.0,0.05889570552147239
28,10,100,0.95,kolasar_rule,breadth_first,731.0,815.7894736842105,288.6795754432678,4,4,10001,False,10001,815.0,0.10306748466257669
28,10,100,0.97,critical_element,greatest_upper_bound,793.0,815.7894736842105,0.5063812732696533,31,31,64,True,64,815.0,0.026993865030674847
28,10,100,0.97,profit_per_weight_ratio,greatest_upper_bound,792.0,815.7894736842105,0.29363322257995605,24,24,31,True,31,815.0,0.02822085889570552
28,10,100,0.97,kolasar_rule,greatest_upper_bound,793.0,815.7894736842105,0.513681173324585,56,56,58,True,58,815.0,0.026993865030674847
28,10,100,0.97,critical_element,depth_first,744.0,815.7894736842105,20.56838369369507,64,56,10001,False,10001,815.0,0.08711656441717791
28,10,100,0.97,profit_per_weight_ratio,depth_first,732.0,815.7894736842105,15.78550934791565,81,62,10001,False,10001,815.0,0.10184049079754601
28,10,100,0.97,kolasar_rule,depth_first,713.0,815.7894736842105,14.583593368530273,83,61,10001,False,10001,815.0,0.12515337423312883
28,10,100,0.97,critical_element,breadth_first,777.0,815.7894736842106,280.40234112739563,4,4,10001,False,10001,815.0,0.046625766871165646
28,10,100,0.97,profit_per_weight_ratio,breadth_first,767.0,815.7894736842105,286.9626452922821,4,4,10001,False,10001,815.0,0.05889570552147239
28,10,100,0.97,kolasar_rule,breadth_first,731.0,815.7894736842105,288.1549847126007,4,4,10001,False,10001,815.0,0.10306748466257669
29,10,100,0.5,critical_element,greatest_upper_bound,755.0,824.3636363636364,0.011602640151977539,0,0,2,True,2,824.0,0.08373786407766991
29,10,100,0.5,profit_per_weight_ratio,greatest_upper_bound,753.0,824.3636363636364,0.011507749557495117,0,0,2,True,2,824.0,0.08616504854368932
29,10,100,0.5,kolasar_rule,greatest_upper_bound,736.0,824.3636363636364,0.011525630950927734,0,0,2,True,2,824.0,0.10679611650485436
29,10,100,0.5,critical_element,depth_first,755.0,824.3636363636364,0.011472463607788086,0,0,2,True,2,824.0,0.08373786407766991
29,10,100,0.5,profit_per_weight_ratio,depth_first,753.0,824.3636363636364,0.011524438858032227,0,0,2,True,2,824.0,0.08616504854368932
29,10,100,0.5,kolasar_rule,depth_first,736.0,824.3636363636364,0.011549711227416992,0,0,2,True,2,824.0,0.10679611650485436
29,10,100,0.5,critical_element,breadth_first,755.0,824.3636363636364,0.011462688446044922,0,0,2,True,2,824.0,0.08373786407766991
29,10,100,0.5,profit_per_weight_ratio,breadth_first,753.0,824.3636363636364,0.01149296760559082,0,0,2,True,2,824.0,0.08616504854368932
29,10,100,0.5,kolasar_rule,breadth_first,736.0,824.3636363636364,0.011541604995727539,0,0,2,True,2,824.0,0.10679611650485436
29,10,100,0.8,critical_element,greatest_upper_bound,755.0,824.3636363636364,0.011484146118164062,0,0,2,True,2,824.0,0.08373786407766991
29,10,100,0.8,profit_per_weight_ratio,greatest_upper_bound,753.0,824.3636363636364,0.011546134948730469,0,0,2,True,2,824.0,0.08616504854368932
29,10,100,0.8,kolasar_rule,greatest_upper_bound,736.0,824.3636363636364,0.011569976806640625,0,0,2,True,2,824.0,0.10679611650485436
29,10,100,0.8,critical_element,depth_first,755.0,824.3636363636364,0.011472463607788086,0,0,2,True,2,824.0,0.08373786407766991
29,10,100,0.8,profit_per_weight_ratio,depth_first,753.0,824.3636363636364,0.011509180068969727,0,0,2,True,2,824.0,0.08616504854368932
29,10,100,0.8,kolasar_rule,depth_first,736.0,824.3636363636364,0.011547565460205078,0,0,2,True,2,824.0,0.10679611650485436
29,10,100,0.8,critical_element,breadth_first,755.0,824.3636363636364,0.011520147323608398,0,0,2,True,2,824.0,0.08373786407766991
29,10,100,0.8,profit_per_weight_ratio,breadth_first,753.0,824.3636363636364,0.011524677276611328,0,0,2,True,2,824.0,0.08616504854368932
29,10,100,0.8,kolasar_rule,breadth_first,736.0,824.3636363636364,0.011569499969482422,0,0,2,True,2,824.0,0.10679611650485436
29,10,100,0.95,critical_element,greatest_upper_bound,791.0,824.3636363636364,0.07318687438964844,7,7,9,True,9,824.0,0.04004854368932039
29,10,100,0.95,profit_per_weight_ratio,greatest_upper_bound,786.0,824.3636363636364,0.38968420028686523,32,32,58,True,58,824.0,0.04611650485436893
29,10,100,0.95,kolasar_rule,greatest_upper_bound,787.0,824.3636363636364,0.48923468589782715,45,45,62,True,62,824.0,0.044902912621359224
29,10,100,0.95,critical_element,depth_first,755.0,824.3636363636364,13.934683322906494,94,63,10001,False,10001,824.0,0.08373786407766991
29,10,100,0.95,profit_per_weight_ratio,depth_first,753.0,824.3636363636364,14.16946291923523,96,57,10001,False,10001,824.0,0.08616504854368932
29,10,100,0.95,kolasar_rule,depth_first,736.0,824.3636363636364,13.064317464828491,65,57,10001,False,10001,824.0,0.10679611650485436
29,10,100,0.95,critical_element,breadth_first,784.0,824.3636363636364,0.7671689987182617,2,2,72,True,72,824.0,0.04854368932038835
29,10,100,0.95,profit_per_weight_ratio,breadth_first,782.0,824.3636363636364,257.38167786598206,4,4,10001,False,10001,824.0,0.050970873786407765
29,10,100,0.95,kolasar_rule,breadth_first,778.0,824.3636363636364,262.43237137794495,4,4,10001,False,10001,824.0,0.055825242718446605
29,10,100,0.97,critical_element,greatest_upper_bound,802.0,824.3636363636364,0.1817936897277832,26,26,28,True,28,824.0,0.02669902912621359
29,10,100,0.97,profit_per_weight_ratio,greatest_upper_bound,801.0,824.3636363636364,0.39559340476989746,35,35,61,True,61,824.0,0.027912621359223302
29,10,100,0.97,kolasar_rule,greatest_upper_bound,801.0,824.3636363636364,0.4991021156311035,47,47,64,True,64,824.0,0.027912621359223302
29,10,100,0.97,critical_element,depth_first,755.0,824.3636363636364,13.757494688034058,94,63,10001,False,10001,824.0,0.08373786407766991
29,10,100,0.97,profit_per_weight_ratio,depth_first,753.0,824.3636363636364,14.422729015350342,96,57,10001,False,10001,824.0,0.08616504854368932
29,10,100,0.97,kolasar_rule,depth_first,736.0,824.3636363636364,13.152995586395264,65,57,10001,False,10001,824.0,0.10679611650485436
